基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
015380,国泰瞬利货币E,货币型-普通货币,,,0,65.12,33.33,21.33
015381,东方兴瑞趋势领航混合A,混合型-偏股,2022-08-16,0.2169309999999999,93.27,5.21,1.78,0.04
015382,东方兴瑞趋势领航混合C,混合型-偏股,2022-08-16,0.856835,93.27,5.21,1.78,0.04
015383,长城久富混合(LOF)C,混合型-偏股,2022-03-22,0.025832,93.94,3.31,2.9,0.07
015384,万家瑞隆混合C,混合型-偏股,2022-03-17,0.310677,86.8,0,13.39,0.23
015385,华商智能生活灵活配置混合C,混合型-灵活,2022-03-18,0.2862929999999999,91.53,0,6.02,3.73
015386,中银主题策略混合C,混合型-偏股,2022-03-16,1.04,92.28,4.27,3.09,0.61
015387,中欧沪深300指数增强A,指数型-股票,2022-03-29,2.16,90.09,0.57,9.28,2.02
015388,中欧沪深300指数增强C,指数型-股票,2022-03-29,2.41,90.09,0.57,9.28,2.02
015389,宝盈转型动力混合C,混合型-灵活,2022-04-01,1.91,91.74,0,14.88,0.21
015390,万家瑞兴灵活配置混合C,混合型-灵活,2022-03-17,0.001717,91.29,0.92,3.99,4.1
015391,上银新能源产业精选混合发起A,混合型-偏股,2022-04-20,0.178579,90.16,0.56,9.43,1.37
015392,上银新能源产业精选混合发起C,混合型-偏股,2022-04-20,0.400892,90.16,0.56,9.43,1.37
015393,泰康安泓纯债一年定开债,债券型-中短债,,,0,147.3,0.01,0
015394,交银科技创新灵活配置混合C,混合型-灵活,2022-03-16,0.936416,91.34,0.34,12.07,0.12
015395,招商体育文化休闲股票C,股票型,,,92.39,3.54,3.7,2.01
015396,南方潜力新蓝筹混合C,混合型-偏股,2022-03-16,5.61,92.39,4.19,4.55,0.05
015397,博时富鸿金融债3个月定开债A,债券型-长债,,,0,102.77,0.18,0
015398,招商安润灵活配置混合C,混合型-灵活,,,90.13,0,6.39,4.06
015402,长江丰瑞3个月持有期债券A,债券型-混合一级,2022-04-28,2.73,0,119.41,0.43,3.49
015403,长江丰瑞3个月持有期债券C,债券型-混合一级,2022-04-28,3.08,0,119.41,0.43,3.49
015404,嘉实90天滚动持有短债A,债券型-中短债,2022-06-17,6.66,0,102.36,0.96,0.06
015405,嘉实90天滚动持有短债C,债券型-中短债,2022-06-17,27.32,0,102.36,0.96,0.06
015406,国寿安保稳信混合E,混合型-偏债,,,31.69,75.77,1.92,0.13
015407,国寿安保稳弘混合E,混合型-偏债,,,35.47,43.58,7.44,14.11
015408,景顺长城成长趋势股票A,股票型,2023-07-25,3.76,89.31,4.3,6.67,0.04
015409,景顺长城成长趋势股票C,股票型,2023-07-25,0.952317,89.31,4.3,6.67,0.04
015410,中信建投景安债券A,债券型-长债,,,0,82.86,1.35,20.25
015411,中信建投景安债券C,债券型-长债,,,0,82.86,1.35,20.25
015412,西部利得数字产业混合A,混合型-偏股,2022-06-28,0.361496,86.53,0,5.49,8.87
015413,西部利得数字产业混合C,混合型-偏股,2022-06-28,0.3684719999999999,86.53,0,5.49,8.87
015414,华宝宝隆债券A,债券型-长债,2022-11-23,5.23,0,114.1,0.09,0.0
015415,华宝宝隆债券C,债券型-长债,2022-11-23,0.003083,0,114.1,0.09,0.0
015418,银华华利均衡优选一年持有混合(FOF),FOF-稳健型,2022-08-31,1.81,0,5.68,1.84,93.54
015419,工银安盈货币C,货币型-普通货币,2022-04-25,16.65,0,20.66,46.23,39.82
015420,工银安盈货币D,货币型-普通货币,2022-04-25,30.6,0,20.66,46.23,39.82
015421,南方浩鑫稳健优选6个月持有混合(FOF)A,FOF-稳健型,2022-10-31,0.810347,0,5.37,0.72,100.41
015422,南方浩鑫稳健优选6个月持有混合(FOF)C,FOF-稳健型,2022-10-31,0.242028,0,5.37,0.72,100.41
015423,浦银安盛普裕一年定开债券,债券型-长债,,,0,93.36,0.01,6.68
015424,中金金选财富进取6个月持有混合(FOF)A,FOF-进取型,2022-05-06,0.339199,0,4.12,5.61,90.7
015425,中金金选财富进取6个月持有混合(FOF)C,FOF-进取型,2022-05-06,0.277643,0,4.12,5.61,90.7
015426,东吴月月享30天持有短债A,债券型-中短债,2022-04-26,3.99,0,138.39,0.29,0.31
015427,东吴月月享30天持有短债C,债券型-中短债,2022-04-26,4.97,0,138.39,0.29,0.31
015433,金元顺安泓泽债券,债券型-长债,,,,,,
015434,金元顺安鼎泰债券A,债券型-混合二级,2024-07-16,0.000998,0,76.05,32.71,0.01
015435,金元顺安鼎泰债券C,债券型-混合二级,2024-07-16,0.584069,0,76.05,32.71,0.01
015436,建信优化配置混合C,混合型-灵活,2022-03-21,0.149638,84.89,0,10.06,5.5
015437,太平安元债券A,债券型-混合二级,2022-05-05,1.0,1.63,102.81,1.58,0.01
015438,中银荣享债券,债券型-长债,2022-05-25,29.09,0,109.36,0.55,0.0
015439,长盛安逸纯债债券E,债券型-长债,2022-03-18,98.07,0,135.67,0.41,0.09
015440,信澳智选先锋一年持有期混合A,混合型-偏股,2022-06-14,1.49,94.72,0,5.59,0.04
015441,信澳智选先锋一年持有期混合C,混合型-偏股,2022-06-14,0.341074,94.72,0,5.59,0.04
015442,建信福泽安泰混合(FOF)C,FOF-稳健型,,,0.01,5.39,2.11,92.89
015445,申万菱信绿色纯债债券发起式A,债券型-长债,2022-08-30,0.102986,0,97.72,2.59,0.0
015446,申万菱信绿色纯债债券发起式C,债券型-长债,2022-08-30,0.000531,0,97.72,2.59,0.0
015447,安信华享纯债A,债券型-长债,2022-11-22,9.17,0,86.73,0.08,13.26
015448,安信华享纯债C,债券型-长债,2022-11-22,0.00663,0,86.73,0.08,13.26
015449,太平安元债券C,债券型-混合二级,2022-05-05,0.0,1.63,102.81,1.58,0.01
015450,华泰柏瑞多策略混合C,混合型-灵活,2022-03-23,9.07,93.25,0,6.35,0.66
015451,兴华安丰纯债A,债券型-长债,,,0,124.77,0.18,1.63
015452,兴华安丰纯债C,债券型-长债,,,0,124.77,0.18,1.63
015453,中欧中证500指数增强A,指数型-股票,2022-05-06,1.63,89.94,3.01,11.47,2.27
015454,中欧中证500指数增强C,指数型-股票,2022-05-06,0.920146,89.94,3.01,11.47,2.27
015455,信澳周期动力混合C,混合型-偏股,2022-03-23,3.77,91.64,4.28,3.15,8.77
015456,信澳领先增长混合C,混合型-偏股,2022-03-24,0.096772,94.17,0.24,5.05,0.77
015458,天弘周期策略混合C,混合型-偏股,2022-03-23,0.170875,69.3,0,31.33,0.41
015459,天弘精选混合C,混合型-灵活,2022-03-23,0.0010019999999999,69.38,8.47,21.76,1.17
015460,天弘优质成长企业C,混合型-灵活,2022-03-23,0.086202,68.48,0,21.93,12.27
015461,天弘互联网混合C,混合型-灵活,2022-03-23,0.238471,83.03,6.06,13.4,0.31
015462,天弘云端生活优选混合C,混合型-灵活,2022-03-23,0.001192,86.55,0,15.4,0.06
015463,天弘永定价值成长混合C,混合型-偏股,2022-03-23,0.424461,68.4,0.05,12.69,19.19
015464,兴证全球兴益债券A,债券型-混合二级,2022-08-11,1.59,13.68,94.85,3.04,1.54
015465,兴证全球兴益债券C,债券型-混合二级,2022-08-11,2.67,13.68,94.85,3.04,1.54
015466,太平中证1000指数增强A,指数型-股票,2022-04-29,0.8437020000000001,94.32,0,9.47,0.47
015467,太平中证1000指数增强C,指数型-股票,2022-04-29,0.577941,94.32,0,9.47,0.47
015468,嘉实农业产业股票C,股票型,2022-03-28,2.72,89.47,5.9,4.02,1.64
015469,永赢湖北国企债一年定开发起,债券型-长债,,,0,124.34,0.79,2.28
015470,华安添锦债券,债券型-长债,,,0,116.89,0.86,1.83
015471,万家鑫橙纯债A,债券型-长债,,,0,102.05,0.86,0.0
015472,万家鑫橙纯债C,债券型-长债,,,0,102.05,0.86,0.0
015473,工银瑞恒3个月定开债券A,债券型-长债,2022-04-20,15.35,0,128.7,0.77,19.22
015474,工银瑞恒3个月定开债券C,债券型-长债,2022-04-20,0.010562,0,128.7,0.77,19.22
015475,天弘文化新兴产业股票C,股票型,2022-03-23,0.0540919999999999,89.63,0.19,11.21,0.13
015476,广发景阳纯债,债券型-长债,2022-08-30,54.83,0,104.44,0.06,0.0
015477,国联融盛双盈债券A,债券型-混合二级,2022-08-31,0.525195,3.78,23.41,4.78,78.48
015478,国联融盛双盈债券C,债券型-混合二级,2022-08-31,2.06,3.78,23.41,4.78,78.48
015479,国联益泓90天滚动持有债券A,债券型-混合一级,,,0,104.18,4.85,0.94
015480,国联益泓90天滚动持有债券C,债券型-混合一级,,,0,104.18,4.85,0.94
015481,中欧睿见混合C,混合型-偏股,,,89.48,2.65,7.27,1.62
015482,汇安裕泰纯债债券A,债券型-长债,,,0,85.68,14.68,0.0
015483,汇安裕泰纯债债券C,债券型-长债,,,0,85.68,14.68,0.0
015484,前海开源中证大农业指数增强C,指数型-股票,2022-03-24,0.287914,94.65,0.65,5.07,0.52
015485,平安策略优选1年持有混合A,混合型-偏股,2023-01-17,3.0,89.66,3.3,8.78,0.02
015486,平安策略优选1年持有混合C,混合型-偏股,2023-01-17,4.34,89.66,3.3,8.78,0.02
015487,蜂巢丰泰三个月定开债A,债券型-混合一级,2022-11-03,10.33,0,125.32,0.21,0.0
015488,蜂巢丰泰三个月定开债C,债券型-混合一级,2022-11-03,0.001843,0,125.32,0.21,0.0
015489,申万菱信稳鑫30天滚动持有短债债券A,债券型-中短债,2022-04-21,0.129379,0,82.19,9.22,8.8
015490,申万菱信稳鑫30天滚动持有短债债券C,债券型-中短债,2022-04-21,0.031845,0,82.19,9.22,8.8
015491,博时科创主题灵活配置混合(LOF)C,混合型-灵活,,,94.0,0,14.38,0.14
015492,中航瑞发3个月定开债A,债券型-长债,2022-09-08,20.01,0,129.29,0.24,0.0
015493,中航瑞发3个月定开债C,债券型-长债,2022-09-08,0.004378,0,129.29,0.24,0.0
015494,尚正臻惠一年定开债发起,债券型-长债,,,0,114.71,0.05,16.33
015495,景顺长城中证1000指数增强A,指数型-股票,2022-04-27,0.5798270000000001,92.51,0,7.38,0.45
015496,景顺长城中证1000指数增强C,指数型-股票,2022-04-27,0.614759,92.51,0,7.38,0.45
015497,华泰紫金中证医药50指数发起A,指数型-股票,2022-04-29,0.1587849999999999,93.93,3.47,3.81,4.03
015498,华泰紫金中证医药50指数发起C,指数型-股票,2022-04-29,0.106305,93.93,3.47,3.81,4.03
015499,东海祥苏短债E,债券型-中短债,2022-04-11,19.38,0,90.46,0.06,11.75
015500,山西证券裕辰债券发起式,债券型-混合一级,,,0,111.28,0.11,0.01
015501,中银恒嘉60天滚动持有短债E,债券型-中短债,,,0,116.05,0.04,0.72
015502,中欧中短债债券发起A,债券型-中短债,2022-04-15,36.52,0,123.86,0.09,0.61
015503,中欧中短债债券发起C,债券型-中短债,2022-04-15,18.16,0,123.86,0.09,0.61
015504,华夏兴夏价值一年持有混合发起式A,混合型-偏股,2023-05-05,0.435427,90.34,0.29,7.54,2.24
015505,中邮专精特新一年持有混合A,混合型-偏股,2022-09-14,1.62,87.58,0,12.62,0.01
015506,中邮专精特新一年持有混合C,混合型-偏股,2022-09-14,0.135951,87.58,0,12.62,0.01
015507,兴业中证500指数增强A,指数型-股票,2022-06-07,0.415846,90.62,0,8.42,4.84
015508,兴业中证500指数增强C,指数型-股票,2022-06-07,0.5661470000000001,90.62,0,8.42,4.84
015509,平安养老目标日期2030一年持有混合(FOF)A,FOF-稳健型,2022-06-22,1.0,0,0,10.4,89.99
015510,平安价值领航混合A,混合型-偏股,2022-11-23,0.652144,76.62,0,8.04,15.66
015511,平安价值领航混合C,混合型-偏股,2022-11-23,0.177395,76.62,0,8.04,15.66
015514,方正富邦鑫诚12个月持有混合A,混合型-偏股,2022-09-21,0.773062,93.56,0,10.65,0.02
015515,方正富邦鑫诚12个月持有混合C,混合型-偏股,2022-09-21,0.122499,93.56,0,10.65,0.02
015516,建信鑫恒120天滚动持有中短债债券A,债券型-中短债,2022-05-09,19.83,0,112.21,0.5,0.97
015517,建信鑫恒120天滚动持有中短债债券C,债券型-中短债,2022-05-09,1.38,0,112.21,0.5,0.97
015518,华夏纳斯达克100ETF发起式联接(QDII)A美元现汇,指数型-海外股票,,,0,0,8.34,93.51
015519,安信远见稳进一年持有混合A,混合型-偏股,2024-07-19,1.32,26.87,38.4,28.85,6.05
015520,安信远见稳进一年持有混合C,混合型-偏股,2024-07-19,1.0,26.87,38.4,28.85,6.05
015521,建信兴晟优选一年持有混合A,混合型-偏股,2022-09-27,1.1,65.25,0,34.13,0.99
015522,建信兴晟优选一年持有混合C,混合型-偏股,2022-09-27,0.23421,65.25,0,34.13,0.99
015523,华商鸿盛纯债债券,债券型-长债,,,0,127.03,0.31,0.0
015524,天弘多元增利债券A,债券型-混合二级,2022-09-27,1.44,19.89,103.04,0.83,6.6
015525,天弘多元增利债券C,债券型-混合二级,2022-09-27,0.96426,19.89,103.04,0.83,6.6
015526,大成动态量化配置策略混合C,混合型-灵活,2022-04-08,0.4345569999999999,83.84,0.33,5.45,13.28
015527,弘毅远方汽车产业升级混合A,混合型-偏股,,,89.68,0,10.2,1.51
015528,弘毅远方汽车产业升级混合C,混合型-偏股,,,89.68,0,10.2,1.51
015529,华泰柏瑞锦瑞债券E,债券型-混合二级,2022-11-24,0.317175,12.14,83.09,4.56,0.26
015530,鹏华稳福中短债债券A,债券型-中短债,2022-11-01,20.35,0,108.1,0.28,1.83
015531,鹏华稳福中短债债券C,债券型-中短债,2022-11-01,25.45,0,108.1,0.28,1.83
015532,鹏华稳福中短债债券E,债券型-中短债,2022-11-01,46.03,0,108.1,0.28,1.83
015533,红塔红土瑞鑫纯债债券A,债券型-长债,2022-11-21,5.13,0,107.22,0.32,0.02
015534,红塔红土瑞鑫纯债债券C,债券型-长债,2022-11-21,0.113364,0,107.22,0.32,0.02
015535,创金合信佳和平衡3个月持有混合发起(FOF)A,FOF-均衡型,2022-08-31,0.049406,0,6.2,11.49,82.53
015536,创金合信佳和平衡3个月持有混合发起(FOF)C,FOF-均衡型,2022-08-31,0.048837,0,6.2,11.49,82.53
015537,红塔红土新能源主题精选股票A,股票型,2022-09-27,0.024916,92.57,3.94,5.51,1.56
015538,红塔红土新能源主题精选股票C,股票型,2022-09-27,0.026306,92.57,3.94,5.51,1.56
015539,富国元利债券A,债券型-混合二级,2022-05-31,2.32,9.72,105.65,4.04,1.09
015540,富国元利债券C,债券型-混合二级,2022-05-31,0.23586,9.72,105.65,4.04,1.09
015541,大成丰华稳健六个月持有混合发起(FOF),FOF-稳健型,2022-08-02,0.204113,0,4.97,1.54,93.9
015542,东兴兴福一年定开债券C,债券型-长债,2022-05-23,3.8,0,115.74,6.89,13.26
015543,百嘉百益债券A,债券型-混合二级,,,0,91.68,9.28,0
015544,百嘉百益债券C,债券型-混合二级,,,0,91.68,9.28,0
015545,大成标普500等权重指数(QDII)C美元,指数型-海外股票,,,,,,
015546,大成恒生指数(QDII-LOF)C,指数型-海外股票,2023-09-15,0.25785,87.61,0,13.61,4.29
015547,华商核心成长一年持有混合A,混合型-偏股,2022-12-26,0.862041,87.19,0,8.34,5.1
015548,华商核心成长一年持有混合C,混合型-偏股,2022-12-26,0.134656,87.19,0,8.34,5.1
015549,金鹰品质消费混合发起式A,混合型-偏股,2022-05-19,0.077201,91.36,0,1.28,12.68
015550,金鹰品质消费混合发起式C,混合型-偏股,2022-05-19,0.027285,91.36,0,1.28,12.68
015551,宏利昇利一年定开债券发起式,债券型-长债,,,0,152.11,1.53,0.02
015552,中加安盈一年定开债发起,债券型-长债,,,0,111.16,0.52,7.73
015553,融通价值成长混合A,混合型-偏股,2022-07-18,1.74,90.4,0.08,7.92,2.77
015554,融通价值成长混合C,混合型-偏股,2022-07-18,0.6634260000000001,90.4,0.08,7.92,2.77
015557,银华日利C,货币型-普通货币,2022-07-26,106.86,0,46.62,39.4,22.03
015558,万家中证红利ETF联接C,指数型-股票,2022-04-25,7.83,0,0.19,5.37,95.28
015559,长江启航混合发起式A,混合型-偏股,2022-06-13,1.89,86.43,1.36,12.47,0.05
015560,长江启航混合发起式C,混合型-偏股,2022-06-13,0.057664,86.43,1.36,12.47,0.05
015561,长城双动力混合C,混合型-偏股,2022-04-15,0.416836,89.43,0,5.36,5.58
015562,长城医疗保健混合C,混合型-偏股,2022-04-15,0.027094,92.33,0.13,8.33,0.14
015563,天弘丰利债券(LOF)C,债券型-混合一级,2022-04-15,0.394054,0,110.14,2.79,4.33
015564,大成弘远回报一年持有混合A,混合型-偏股,2022-09-27,4.18,62.04,0,24.41,16.56
015565,大成弘远回报一年持有混合C,混合型-偏股,2022-09-27,1.36,62.04,0,24.41,16.56
015566,万家精选混合C,混合型-偏股,2022-04-25,9.5,85.65,0,9.53,6.07
015569,招商招裕纯债D,债券型-长债,,,0,104.46,0.03,0.0
015570,创金合信医药优选3个月持有混合A,混合型-偏股,2022-08-30,0.8845120000000001,94.49,0,1.91,3.89
015571,创金合信医药优选3个月持有混合C,混合型-偏股,2022-08-30,0.1112799999999999,94.49,0,1.91,3.89
015572,国投瑞银瑞源灵活配置混合C,混合型-灵活,2022-04-20,2.7,63.69,19.4,18.99,1.07
015573,华宝收益增长混合C,混合型-灵活,2022-04-22,0.008297,89.68,0,8.98,2.62
015574,宝盈新能源产业混合发起式A,混合型-偏股,2022-05-27,0.080243,93.47,0,7.2,0.49
015575,宝盈新能源产业混合发起式C,混合型-偏股,2022-05-27,0.0832519999999999,93.47,0,7.2,0.49
015576,宏利绩优混合C,混合型-灵活,2022-06-10,2.05,90.61,0,13.31,0.03
015577,国联安上证商品ETF联接C,指数型-股票,2022-05-13,0.125447,0,0,5.38,95.26
015578,南方宝祥混合A,混合型-偏债,2022-08-02,0.653012,28.53,79.57,1.67,4.06
015579,南方宝祥混合C,混合型-偏债,2022-08-02,0.5226270000000001,28.53,79.57,1.67,4.06
015580,中金金誉债券,债券型-长债,,,0,91.44,1.06,8.74
015581,国寿安保泰然纯债债券,债券型-长债,,,0,118.99,0.91,0.0
015582,国泰量化策略收益混合C,混合型-偏股,2022-05-18,0.461856,91.69,2.51,5.51,0.49
015583,招商安悦1年持有期债券A,债券型-混合二级,2022-12-20,0.796701,22.72,102.13,0.86,0.02
015584,招商安悦1年持有期债券C,债券型-混合二级,2022-12-20,0.817701,22.72,102.13,0.86,0.02
015585,国泰优势行业混合C,混合型-偏股,2022-05-17,0.1166619999999999,94.25,2.84,2.57,1.04
015586,东方匠心优选混合A,混合型-偏股,2022-11-22,0.1205099999999999,61.67,5.15,27.34,9.48
015587,东方匠心优选混合C,混合型-偏股,2022-11-22,0.469939,61.67,5.15,27.34,9.48
015588,国泰大农业股票C,股票型,2022-05-20,0.166799,93.62,0,6.17,0.79
015589,国泰金马稳健混合C,混合型-灵活,2022-05-19,0.010279,82.02,8.8,9.41,0.09
015590,长城聚利纯债A,债券型-长债,2022-11-24,19.24,0,123.92,0.01,0.01
015591,长城聚利纯债C,债券型-长债,2022-11-24,0.287694,0,123.92,0.01,0.01
015592,国泰事件驱动策略混合C,混合型-偏股,2022-05-20,0.017564,76.98,0.05,25.65,2.45
015593,国泰金鑫股票C,股票型,2022-05-16,0.049045,94.44,4.99,1.24,3.4
015594,国泰区位优势混合C,混合型-偏股,2022-05-16,0.2154239999999999,94.4,4.43,0.97,0.72
015595,交银臻选回报混合C,混合型-偏债,,,0.42,83.27,6.72,11.25
015596,国泰国证有色金属行业指数(LOF)C,指数型-股票,2022-05-17,0.973422,93.8,0,5.91,1.64
015597,方正富邦稳泓3个月定开债券,债券型-长债,2022-06-29,13.5,0,147.69,0.14,0
015598,国泰中证申万证券行业指数(LOF)C,指数型-股票,2022-05-18,0.4151829999999999,94.63,0,5.12,1.76
015599,国泰国证航天军工指数(LOF)C,指数型-股票,2022-05-19,0.81372,93.44,0,5.96,1.77
015600,国泰创业板指数(LOF)C,指数型-股票,2022-05-20,0.7097,93.09,0,6.2,2.9
015601,宏利行业精选混合C,混合型-偏股,2022-06-10,0.142047,78.72,0,20.95,0.71
015603,国泰君安君得盛债券C,债券型-混合二级,2022-04-29,0.001309,13.4,95.96,7.74,1.09
015604,华安动力领航混合A,混合型-偏股,2022-11-08,0.499275,83.42,0,20.88,2.67
015605,华安动力领航混合C,混合型-偏股,2022-11-08,0.189466,83.42,0,20.88,2.67
015606,广发集祥债券A,债券型-混合二级,2022-08-05,0.5453819999999999,22.38,76.71,2.88,2.1
015607,广发集祥债券C,债券型-混合二级,2022-08-05,0.445957,22.38,76.71,2.88,2.1
015608,信澳转型创新股票C,股票型,2022-06-01,0.124619,92.78,0,6.35,1.17
015609,鹏华安盈宝货币C,货币型-普通货币,,,0,46.67,40.78,20.76
015610,万家匠心致远一年持有期混合A,混合型-偏股,2022-08-09,3.95,74.98,8.22,7.67,9.94
015611,万家匠心致远一年持有期混合C,混合型-偏股,2022-08-09,0.482354,74.98,8.22,7.67,9.94
015612,东方红短债债券E,债券型-中短债,2022-05-23,6.36,0,120.6,0.59,0.2
