基金代码,基金简称,基金类型,成立时间,最新规模,股票,债券,现金,其他
15464,兴证全球兴益债券A,债券型-混合二级,2022-08-11 00:00:00,1.59,13.68,94.85,3.04,1.54
15465,兴证全球兴益债券C,债券型-混合二级,2022-08-11 00:00:00,2.67,13.68,94.85,3.04,1.54
15466,太平中证1000指数增强A,指数型-股票,2022-04-29 00:00:00,0.8437020000000001,94.32,0.0,9.47,0.47
15467,太平中证1000指数增强C,指数型-股票,2022-04-29 00:00:00,0.577941,94.32,0.0,9.47,0.47
15468,嘉实农业产业股票C,股票型,2022-03-28 00:00:00,2.72,89.47,5.9,4.02,1.64
15469,永赢湖北国企债一年定开发起,债券型-长债,,,0.0,124.34,0.79,2.28
15470,华安添锦债券,债券型-长债,,,0.0,116.89,0.86,1.83
15471,万家鑫橙纯债A,债券型-长债,,,0.0,102.05,0.86,0.0
15472,万家鑫橙纯债C,债券型-长债,,,0.0,102.05,0.86,0.0
15473,工银瑞恒3个月定开债券A,债券型-长债,2022-04-20 00:00:00,15.35,0.0,128.7,0.77,19.22
15474,工银瑞恒3个月定开债券C,债券型-长债,2022-04-20 00:00:00,0.010562,0.0,128.7,0.77,19.22
15475,天弘文化新兴产业股票C,股票型,2022-03-23 00:00:00,0.0540919999999999,89.63,0.19,11.21,0.13
15476,广发景阳纯债,债券型-长债,2022-08-30 00:00:00,54.83,0.0,104.44,0.06,0.0
15477,国联融盛双盈债券A,债券型-混合二级,2022-08-31 00:00:00,0.525195,3.78,23.41,4.78,78.48
15478,国联融盛双盈债券C,债券型-混合二级,2022-08-31 00:00:00,2.06,3.78,23.41,4.78,78.48
15479,国联益泓90天滚动持有债券A,债券型-混合一级,,,0.0,104.18,4.85,0.94
15480,国联益泓90天滚动持有债券C,债券型-混合一级,,,0.0,104.18,4.85,0.94
15481,中欧睿见混合C,混合型-偏股,,,89.48,2.65,7.27,1.62
15482,汇安裕泰纯债债券A,债券型-长债,,,0.0,85.68,14.68,0.0
15483,汇安裕泰纯债债券C,债券型-长债,,,0.0,85.68,14.68,0.0
15484,前海开源中证大农业指数增强C,指数型-股票,2022-03-24 00:00:00,0.287914,94.65,0.65,5.07,0.52
15485,平安策略优选1年持有混合A,混合型-偏股,2023-01-17 00:00:00,3.0,89.66,3.3,8.78,0.02
15486,平安策略优选1年持有混合C,混合型-偏股,2023-01-17 00:00:00,4.34,89.66,3.3,8.78,0.02
15487,蜂巢丰泰三个月定开债A,债券型-混合一级,2022-11-03 00:00:00,10.33,0.0,125.32,0.21,0.0
15488,蜂巢丰泰三个月定开债C,债券型-混合一级,2022-11-03 00:00:00,0.001843,0.0,125.32,0.21,0.0
15489,申万菱信稳鑫30天滚动持有短债债券A,债券型-中短债,2022-04-21 00:00:00,0.129379,0.0,82.19,9.22,8.8
15490,申万菱信稳鑫30天滚动持有短债债券C,债券型-中短债,2022-04-21 00:00:00,0.031845,0.0,82.19,9.22,8.8
15491,博时科创主题灵活配置混合(LOF)C,混合型-灵活,,,94.0,0.0,14.38,0.14
15492,中航瑞发3个月定开债A,债券型-长债,2022-09-08 00:00:00,20.01,0.0,129.29,0.24,0.0
15493,中航瑞发3个月定开债C,债券型-长债,2022-09-08 00:00:00,0.004378,0.0,129.29,0.24,0.0
15494,尚正臻惠一年定开债发起,债券型-长债,,,0.0,114.71,0.05,16.33
15495,景顺长城中证1000指数增强A,指数型-股票,2022-04-27 00:00:00,0.5798270000000001,92.51,0.0,7.38,0.45
15496,景顺长城中证1000指数增强C,指数型-股票,2022-04-27 00:00:00,0.614759,92.51,0.0,7.38,0.45
15497,华泰紫金中证医药50指数发起A,指数型-股票,2022-04-29 00:00:00,0.1587849999999999,93.93,3.47,3.81,4.03
15498,华泰紫金中证医药50指数发起C,指数型-股票,2022-04-29 00:00:00,0.106305,93.93,3.47,3.81,4.03
15499,东海祥苏短债E,债券型-中短债,2022-04-11 00:00:00,19.38,0.0,90.46,0.06,11.75
15500,山西证券裕辰债券发起式,债券型-混合一级,,,0.0,111.28,0.11,0.01
15501,中银恒嘉60天滚动持有短债E,债券型-中短债,,,0.0,116.05,0.04,0.72
15502,中欧中短债债券发起A,债券型-中短债,2022-04-15 00:00:00,36.52,0.0,123.86,0.09,0.61
15503,中欧中短债债券发起C,债券型-中短债,2022-04-15 00:00:00,18.16,0.0,123.86,0.09,0.61
15504,华夏兴夏价值一年持有混合发起式A,混合型-偏股,2023-05-05 00:00:00,0.435427,90.34,0.29,7.54,2.24
15505,中邮专精特新一年持有混合A,混合型-偏股,2022-09-14 00:00:00,1.62,87.58,0.0,12.62,0.01
15506,中邮专精特新一年持有混合C,混合型-偏股,2022-09-14 00:00:00,0.135951,87.58,0.0,12.62,0.01
15507,兴业中证500指数增强A,指数型-股票,2022-06-07 00:00:00,0.415846,90.62,0.0,8.42,4.84
15508,兴业中证500指数增强C,指数型-股票,2022-06-07 00:00:00,0.5661470000000001,90.62,0.0,8.42,4.84
15509,平安养老目标日期2030一年持有混合(FOF)A,FOF-稳健型,2022-06-22 00:00:00,1.0,0.0,0.0,10.4,89.99
15510,平安价值领航混合A,混合型-偏股,2022-11-23 00:00:00,0.652144,76.62,0.0,8.04,15.66
15511,平安价值领航混合C,混合型-偏股,2022-11-23 00:00:00,0.177395,76.62,0.0,8.04,15.66
15514,方正富邦鑫诚12个月持有混合A,混合型-偏股,2022-09-21 00:00:00,0.773062,93.56,0.0,10.65,0.02
15515,方正富邦鑫诚12个月持有混合C,混合型-偏股,2022-09-21 00:00:00,0.122499,93.56,0.0,10.65,0.02
15516,建信鑫恒120天滚动持有中短债债券A,债券型-中短债,2022-05-09 00:00:00,19.83,0.0,112.21,0.5,0.97
15517,建信鑫恒120天滚动持有中短债债券C,债券型-中短债,2022-05-09 00:00:00,1.38,0.0,112.21,0.5,0.97
15518,华夏纳斯达克100ETF发起式联接(QDII)A美元现汇,指数型-海外股票,,,0.0,0.0,8.34,93.51
15519,安信远见稳进一年持有混合A,混合型-偏股,2024-07-19 00:00:00,1.32,26.87,38.4,28.85,6.05
15520,安信远见稳进一年持有混合C,混合型-偏股,2024-07-19 00:00:00,1.0,26.87,38.4,28.85,6.05
15521,建信兴晟优选一年持有混合A,混合型-偏股,2022-09-27 00:00:00,1.1,65.25,0.0,34.13,0.99
15522,建信兴晟优选一年持有混合C,混合型-偏股,2022-09-27 00:00:00,0.23421,65.25,0.0,34.13,0.99
15523,华商鸿盛纯债债券,债券型-长债,,,0.0,127.03,0.31,0.0
15524,天弘多元增利债券A,债券型-混合二级,2022-09-27 00:00:00,1.44,19.89,103.04,0.83,6.6
15525,天弘多元增利债券C,债券型-混合二级,2022-09-27 00:00:00,0.96426,19.89,103.04,0.83,6.6
15526,大成动态量化配置策略混合C,混合型-灵活,2022-04-08 00:00:00,0.4345569999999999,83.84,0.33,5.45,13.28
15527,弘毅远方汽车产业升级混合A,混合型-偏股,,,89.68,0.0,10.2,1.51
15528,弘毅远方汽车产业升级混合C,混合型-偏股,,,89.68,0.0,10.2,1.51
15529,华泰柏瑞锦瑞债券E,债券型-混合二级,2022-11-24 00:00:00,0.317175,12.14,83.09,4.56,0.26
15530,鹏华稳福中短债债券A,债券型-中短债,2022-11-01 00:00:00,20.35,0.0,108.1,0.28,1.83
15531,鹏华稳福中短债债券C,债券型-中短债,2022-11-01 00:00:00,25.45,0.0,108.1,0.28,1.83
15532,鹏华稳福中短债债券E,债券型-中短债,2022-11-01 00:00:00,46.03,0.0,108.1,0.28,1.83
15533,红塔红土瑞鑫纯债债券A,债券型-长债,2022-11-21 00:00:00,5.13,0.0,107.22,0.32,0.02
15534,红塔红土瑞鑫纯债债券C,债券型-长债,2022-11-21 00:00:00,0.113364,0.0,107.22,0.32,0.02
15535,创金合信佳和平衡3个月持有混合发起(FOF)A,FOF-均衡型,2022-08-31 00:00:00,0.049406,0.0,6.2,11.49,82.53
15536,创金合信佳和平衡3个月持有混合发起(FOF)C,FOF-均衡型,2022-08-31 00:00:00,0.048837,0.0,6.2,11.49,82.53
15537,红塔红土新能源主题精选股票A,股票型,2022-09-27 00:00:00,0.024916,92.57,3.94,5.51,1.56
15538,红塔红土新能源主题精选股票C,股票型,2022-09-27 00:00:00,0.026306,92.57,3.94,5.51,1.56
15539,富国元利债券A,债券型-混合二级,2022-05-31 00:00:00,2.32,9.72,105.65,4.04,1.09
15540,富国元利债券C,债券型-混合二级,2022-05-31 00:00:00,0.23586,9.72,105.65,4.04,1.09
15541,大成丰华稳健六个月持有混合发起(FOF),FOF-稳健型,2022-08-02 00:00:00,0.204113,0.0,4.97,1.54,93.9
15542,东兴兴福一年定开债券C,债券型-长债,2022-05-23 00:00:00,3.8,0.0,115.74,6.89,13.26
15543,百嘉百益债券A,债券型-混合二级,,,0.0,91.68,9.28,0.0
15544,百嘉百益债券C,债券型-混合二级,,,0.0,91.68,9.28,0.0
15545,大成标普500等权重指数(QDII)C美元,指数型-海外股票,,,,,,
15546,大成恒生指数(QDII-LOF)C,指数型-海外股票,2023-09-15 00:00:00,0.25785,87.61,0.0,13.61,4.29
15547,华商核心成长一年持有混合A,混合型-偏股,2022-12-26 00:00:00,0.862041,87.19,0.0,8.34,5.1
15548,华商核心成长一年持有混合C,混合型-偏股,2022-12-26 00:00:00,0.134656,87.19,0.0,8.34,5.1
15549,金鹰品质消费混合发起式A,混合型-偏股,2022-05-19 00:00:00,0.077201,91.36,0.0,1.28,12.68
15550,金鹰品质消费混合发起式C,混合型-偏股,2022-05-19 00:00:00,0.027285,91.36,0.0,1.28,12.68
15551,宏利昇利一年定开债券发起式,债券型-长债,,,0.0,152.11,1.53,0.02
15552,中加安盈一年定开债发起,债券型-长债,,,0.0,111.16,0.52,7.73
15553,融通价值成长混合A,混合型-偏股,2022-07-18 00:00:00,1.74,90.4,0.08,7.92,2.77
15554,融通价值成长混合C,混合型-偏股,2022-07-18 00:00:00,0.6634260000000001,90.4,0.08,7.92,2.77
15557,银华日利C,货币型-普通货币,2022-07-26 00:00:00,106.86,0.0,46.62,39.4,22.03
15558,万家中证红利ETF联接C,指数型-股票,2022-04-25 00:00:00,7.83,0.0,0.19,5.37,95.28
15559,长江启航混合发起式A,混合型-偏股,2022-06-13 00:00:00,1.89,86.43,1.36,12.47,0.05
15560,长江启航混合发起式C,混合型-偏股,2022-06-13 00:00:00,0.057664,86.43,1.36,12.47,0.05
15561,长城双动力混合C,混合型-偏股,2022-04-15 00:00:00,0.416836,89.43,0.0,5.36,5.58
15562,长城医疗保健混合C,混合型-偏股,2022-04-15 00:00:00,0.027094,92.33,0.13,8.33,0.14
15563,天弘丰利债券(LOF)C,债券型-混合一级,2022-04-15 00:00:00,0.394054,0.0,110.14,2.79,4.33
15564,大成弘远回报一年持有混合A,混合型-偏股,2022-09-27 00:00:00,4.18,62.04,0.0,24.41,16.56
15565,大成弘远回报一年持有混合C,混合型-偏股,2022-09-27 00:00:00,1.36,62.04,0.0,24.41,16.56
15566,万家精选混合C,混合型-偏股,2022-04-25 00:00:00,9.5,85.65,0.0,9.53,6.07
15569,招商招裕纯债D,债券型-长债,,,0.0,104.46,0.03,0.0
15570,创金合信医药优选3个月持有混合A,混合型-偏股,2022-08-30 00:00:00,0.8845120000000001,94.49,0.0,1.91,3.89
15571,创金合信医药优选3个月持有混合C,混合型-偏股,2022-08-30 00:00:00,0.1112799999999999,94.49,0.0,1.91,3.89
15572,国投瑞银瑞源灵活配置混合C,混合型-灵活,2022-04-20 00:00:00,2.7,63.69,19.4,18.99,1.07
15573,华宝收益增长混合C,混合型-灵活,2022-04-22 00:00:00,0.008297,89.68,0.0,8.98,2.62
15574,宝盈新能源产业混合发起式A,混合型-偏股,2022-05-27 00:00:00,0.080243,93.47,0.0,7.2,0.49
15575,宝盈新能源产业混合发起式C,混合型-偏股,2022-05-27 00:00:00,0.0832519999999999,93.47,0.0,7.2,0.49
15576,宏利绩优混合C,混合型-灵活,2022-06-10 00:00:00,2.05,90.61,0.0,13.31,0.03
15577,国联安上证商品ETF联接C,指数型-股票,2022-05-13 00:00:00,0.125447,0.0,0.0,5.38,95.26
15578,南方宝祥混合A,混合型-偏债,2022-08-02 00:00:00,0.653012,28.53,79.57,1.67,4.06
15579,南方宝祥混合C,混合型-偏债,2022-08-02 00:00:00,0.5226270000000001,28.53,79.57,1.67,4.06
15580,中金金誉债券,债券型-长债,,,0.0,91.44,1.06,8.74
15581,国寿安保泰然纯债债券,债券型-长债,,,0.0,118.99,0.91,0.0
15582,国泰量化策略收益混合C,混合型-偏股,2022-05-18 00:00:00,0.461856,91.69,2.51,5.51,0.49
15583,招商安悦1年持有期债券A,债券型-混合二级,2022-12-20 00:00:00,0.796701,22.72,102.13,0.86,0.02
15584,招商安悦1年持有期债券C,债券型-混合二级,2022-12-20 00:00:00,0.817701,22.72,102.13,0.86,0.02
15585,国泰优势行业混合C,混合型-偏股,2022-05-17 00:00:00,0.1166619999999999,94.25,2.84,2.57,1.04
15586,东方匠心优选混合A,混合型-偏股,2022-11-22 00:00:00,0.1205099999999999,61.67,5.15,27.34,9.48
15587,东方匠心优选混合C,混合型-偏股,2022-11-22 00:00:00,0.469939,61.67,5.15,27.34,9.48
15588,国泰大农业股票C,股票型,2022-05-20 00:00:00,0.166799,93.62,0.0,6.17,0.79
15589,国泰金马稳健混合C,混合型-灵活,2022-05-19 00:00:00,0.010279,82.02,8.8,9.41,0.09
15590,长城聚利纯债A,债券型-长债,2022-11-24 00:00:00,19.24,0.0,123.92,0.01,0.01
15591,长城聚利纯债C,债券型-长债,2022-11-24 00:00:00,0.287694,0.0,123.92,0.01,0.01
15592,国泰事件驱动策略混合C,混合型-偏股,2022-05-20 00:00:00,0.017564,76.98,0.05,25.65,2.45
15593,国泰金鑫股票C,股票型,2022-05-16 00:00:00,0.049045,94.44,4.99,1.24,3.4
15594,国泰区位优势混合C,混合型-偏股,2022-05-16 00:00:00,0.2154239999999999,94.4,4.43,0.97,0.72
15595,交银臻选回报混合C,混合型-偏债,,,0.42,83.27,6.72,11.25
15596,国泰国证有色金属行业指数(LOF)C,指数型-股票,2022-05-17 00:00:00,0.973422,93.8,0.0,5.91,1.64
15597,方正富邦稳泓3个月定开债券,债券型-长债,2022-06-29 00:00:00,13.5,0.0,147.69,0.14,0.0
15598,国泰中证申万证券行业指数(LOF)C,指数型-股票,2022-05-18 00:00:00,0.4151829999999999,94.63,0.0,5.12,1.76
15599,国泰国证航天军工指数(LOF)C,指数型-股票,2022-05-19 00:00:00,0.81372,93.44,0.0,5.96,1.77
15600,国泰创业板指数(LOF)C,指数型-股票,2022-05-20 00:00:00,0.7097,93.09,0.0,6.2,2.9
15601,宏利行业精选混合C,混合型-偏股,2022-06-10 00:00:00,0.142047,78.72,0.0,20.95,0.71
15603,国泰君安君得盛债券C,债券型-混合二级,2022-04-29 00:00:00,0.001309,13.4,95.96,7.74,1.09
15604,华安动力领航混合A,混合型-偏股,2022-11-08 00:00:00,0.499275,83.42,0.0,20.88,2.67
15605,华安动力领航混合C,混合型-偏股,2022-11-08 00:00:00,0.189466,83.42,0.0,20.88,2.67
15606,广发集祥债券A,债券型-混合二级,2022-08-05 00:00:00,0.5453819999999999,22.38,76.71,2.88,2.1
15607,广发集祥债券C,债券型-混合二级,2022-08-05 00:00:00,0.445957,22.38,76.71,2.88,2.1
15608,信澳转型创新股票C,股票型,2022-06-01 00:00:00,0.124619,92.78,0.0,6.35,1.17
15609,鹏华安盈宝货币C,货币型-普通货币,,,0.0,46.67,40.78,20.76
15610,万家匠心致远一年持有期混合A,混合型-偏股,2022-08-09 00:00:00,3.95,74.98,8.22,7.67,9.94
15611,万家匠心致远一年持有期混合C,混合型-偏股,2022-08-09 00:00:00,0.482354,74.98,8.22,7.67,9.94
15612,东方红短债债券E,债券型-中短债,2022-05-23 00:00:00,6.36,0.0,120.6,0.59,0.2
15613,华宝多策略增长C,混合型-偏股,2022-04-29 00:00:00,0.008914,89.13,0.0,13.64,0.05
15614,华宝价值发现混合C,混合型-偏股,2022-05-06 00:00:00,0.173334,91.11,0.0,10.93,1.05
15615,天弘丰益债券发起A,债券型-长债,2022-05-12 00:00:00,15.18,0.0,99.54,0.58,0.0
15616,天弘丰益债券发起C,债券型-长债,2022-05-12 00:00:00,0.098886,0.0,99.54,0.58,0.0
15617,永赢卓越臻选股票发起A,股票型,2022-06-14 00:00:00,0.068075,94.18,1.39,4.97,0.29
15618,永赢卓越臻选股票发起C,股票型,2022-06-14 00:00:00,0.004313,94.18,1.39,4.97,0.29
15619,宏利红利先锋混合C,混合型-偏股,2022-06-10 00:00:00,0.020641,94.2,0.0,5.74,0.8
15620,英大安悦纯债债券A,债券型-长债,,,0.0,93.87,0.45,6.22
15621,英大安悦纯债债券C,债券型-长债,,,0.0,93.87,0.45,6.22
15622,平安合禧1年定开发起,债券型-长债,,,0.0,119.63,17.81,0.0
15624,国投瑞银顺晖一年定开债发起,债券型-长债,2022-11-15 00:00:00,52.02,0.0,134.12,0.24,0.0
15625,平安添润债券A,债券型-混合二级,2022-11-17 00:00:00,1.27,11.05,65.87,3.95,35.42
15626,平安添润债券C,债券型-混合二级,2022-11-17 00:00:00,2.39,11.05,65.87,3.95,35.42
15627,圆信永丰弘阳股票A,股票型,2022-09-23 00:00:00,1.04,87.27,5.33,2.24,6.16
15628,圆信永丰弘阳股票C,股票型,2022-09-23 00:00:00,0.0,87.27,5.33,2.24,6.16
15629,招商添兴6个月定开债,债券型-长债,,,0.0,97.39,2.75,0.0
15630,申万菱信乐融一年持有混合A,混合型-偏股,2022-06-17 00:00:00,2.11,85.67,0.0,10.78,5.73
15631,申万菱信乐融一年持有混合C,混合型-偏股,2022-06-17 00:00:00,0.177113,85.67,0.0,10.78,5.73
15632,大成惠瑞一年定开债券发起式,债券型-长债,,,0.0,136.45,2.57,1.88
15633,中金景气驱动混合发起A,混合型-偏股,2022-05-05 00:00:00,0.071722,91.73,1.61,5.74,1.35
15634,中金景气驱动混合发起C,混合型-偏股,2022-05-05 00:00:00,0.054019,91.73,1.61,5.74,1.35
15635,汇安价值先锋混合A,混合型-偏股,,,93.4,0.0,5.43,1.67
15636,汇安价值先锋混合C,混合型-偏股,,,93.4,0.0,5.43,1.67
15637,摩根阿尔法混合C,混合型-偏股,2022-05-06 00:00:00,0.005604,92.49,0.98,6.0,0.77
15638,摩根成长动力混合C,混合型-灵活,2022-05-06 00:00:00,0.193409,87.72,0.0,12.74,0.6
15639,国联养老目标日期2045三年持有混合发起(FOF),FOF-均衡型,2022-10-27 00:00:00,0.098474,0.0,6.2,2.79,91.3
15640,金鹰产业整合混合C,混合型-灵活,2022-04-27 00:00:00,0.005071,95.02,0.47,4.89,1.13
15641,银华数字经济股票发起式A,股票型,2022-05-20 00:00:00,0.165515,88.0,0.45,7.57,10.9
15642,银华数字经济股票发起式C,股票型,2022-05-20 00:00:00,0.061783,88.0,0.45,7.57,10.9
15643,招商中证同业存单AAA指数7天持有,指数型-固收,2022-04-28 00:00:00,10.35,0.0,99.18,0.67,0.21
15644,华夏中证同业存单AAA指数7天持有,指数型-固收,2022-05-10 00:00:00,12.54,0.0,105.54,0.3,3.05
15645,平安中证同业存单AAA指数7天持有,指数型-固收,2022-05-18 00:00:00,8.07,0.0,134.89,0.11,0.17
15646,中金中证同业存单AAA指数7天持有发起,指数型-固收,2022-05-11 00:00:00,2.34,0.0,106.44,0.55,0.39
15647,淳厚中证同业存单AAA指数7天持有,指数型-固收,2022-05-20 00:00:00,1.46,0.0,94.96,1.62,3.54
15648,兴银中证同业存单AAA指数7天持有,指数型-固收,2022-05-11 00:00:00,18.02,0.0,127.53,0.05,3.37
15649,华泰紫金货币增利A,货币型-普通货币,2022-05-09 00:00:00,13.04,0.0,42.03,43.43,14.58
15650,华泰紫金货币增利B,货币型-普通货币,2022-05-09 00:00:00,15.54,0.0,42.03,43.43,14.58
15651,华泰紫金货币增利E,货币型-普通货币,,,0.0,42.03,43.43,14.58
15652,国投瑞银瑞利混合(LOF)C,混合型-灵活,2022-04-28 00:00:00,5.34,67.74,2.33,28.2,1.99
15653,鹏华永平6个月定开债券,债券型-长债,,,0.0,107.46,1.0,0.0
15654,交银稳鑫短债债券D,债券型-中短债,,,0.0,110.84,11.46,0.99
15655,富荣医药健康混合发起A,混合型-偏股,2022-06-28 00:00:00,0.120451,92.23,5.55,1.24,1.39
15656,富荣医药健康混合发起C,混合型-偏股,2022-06-28 00:00:00,0.007921,92.23,5.55,1.24,1.39
15657,富荣研究优选混合A,混合型-偏股,2023-09-19 00:00:00,0.02089,83.99,4.52,12.71,0.38
15658,富荣研究优选混合C,混合型-偏股,2023-09-19 00:00:00,0.046459,83.99,4.52,12.71,0.38
15659,中信建投景晟债券A,债券型-长债,,,0.0,98.83,1.23,0.0
15660,中信建投景晟债券C,债券型-长债,,,0.0,98.83,1.23,0.0
15661,天弘同利债券(LOF)D,债券型-混合一级,2022-05-25 00:00:00,0.181312,0.0,120.79,2.05,0.79
15663,易米开鑫价值优选混合A,混合型-偏股,,,84.33,0.0,14.53,1.99
15664,易米开鑫价值优选混合C,混合型-偏股,,,84.33,0.0,14.53,1.99
15665,银河和美生活混合C,混合型-偏股,2022-05-16 00:00:00,0.053223,93.99,0.0,5.93,0.44
15666,银河医药混合C,混合型-偏股,2022-05-16 00:00:00,0.034992,93.05,0.0,5.61,1.53
15667,银河文体娱乐混合C,混合型-灵活,2022-05-16 00:00:00,0.613526,89.29,0.0,7.27,9.02
15668,银河消费混合C,混合型-偏股,2022-05-23 00:00:00,0.005806,92.8,0.0,6.76,4.65
15669,银河蓝筹混合C,混合型-偏股,2022-05-23 00:00:00,0.014955,93.92,0.0,5.63,0.69
15670,银河行业混合C,混合型-偏股,2022-05-23 00:00:00,0.011265,93.69,0.0,5.45,1.12
15671,前海开源沪深300指数C,指数型-股票,2022-04-29 00:00:00,0.4393609999999999,94.3,3.59,2.01,1.28
15672,中加丰裕纯债债券C,债券型-长债,,,0.0,115.58,0.06,0.0
15673,鹏华创业板指数(LOF)C,指数型-股票,2022-05-10 00:00:00,0.232682,95.16,0.0,4.31,2.61
15674,鹏华中证800地产指数(LOF)C,指数型-股票,2022-05-10 00:00:00,0.92398,94.86,0.0,10.73,5.12
15675,鹏华中证传媒指数(LOF)C,指数型-股票,2022-05-10 00:00:00,2.51,94.01,0.0,5.64,2.36
15676,鹏华中证移动互联网指数(LOF)C,指数型-股票,2022-05-10 00:00:00,0.1322539999999999,95.29,0.0,5.56,2.95
15677,鹏华中证一带一路主题指数(LOF)C,指数型-股票,2022-05-20 00:00:00,0.096228,95.17,0.0,5.04,0.3
15678,鹏华中证高铁产业指数(LOF)C,指数型-股票,2022-05-20 00:00:00,0.185396,95.15,0.0,6.41,2.15
